2002.00273972602735739201,0.216954
2002.00547945205471478403,0.521499
2002.00821917808229954971,0.283206
2002.01095890410965694173,0.788662
2002.01369863013701433374,0.515976
2002.01643835616437172575,0.600175
2002.01917808219172911777,0.977695
2002.02191780821908650978,0.992450
2002.02465753424667127547,0.359492
2002.02739726027402866748,0.785057
2002.03013698630138605949,0.340665
2002.03287671232874345151,0.041195
2002.03561643835610084352,0.133717
2002.03835616438345823553,0.114579
2002.04109589041104300122,0.034407
2002.04383561643840039324,0.276968
2002.04657534246575778525,0.321349
2002.04931506849311517726,0.080061
2002.05205479452047256927,0.089770
2002.05479452054805733496,0.301282
2002.05753424657541472698,0.236473
2002.06027397260277211899,0.651833
2002.06301369863012951100,0.142850
2002.06575342465748690302,-0.108119
2002.06849315068484429503,-0.097155
2002.07123287671242906072,-0.139495
2002.07397260273978645273,-0.046163
2002.07671232876714384474,0.091914
2002.07945205479450123676,0.014515
2002.08219178082185862877,0.577393
2002.08493150684921602078,0.474613
2002.08767123287680078647,0.027831
2002.09041095890415817848,0.017689
2002.09315068493151557050,0.009848
2002.09589041095887296251,-0.003171
2002.09863013698623035452,-0.007361
2002.10136986301358774654,-0.032920
2002.10410958904117251222,-0.029859
2002.10684931506852990424,0.012925
2002.10958904109588729625,0.100764
2002.11232876712324468826,0.073896
2002.11506849315060208028,0.096960
2002.11780821917818684597,0.438658
2002.12054794520554423798,1.064406
2002.12328767123290162999,0.319558
2002.12602739726025902200,0.653619
2002.12876712328761641402,0.118921
2002.13150684931497380603,0.198584
2002.13424657534255857172,1.051923
2002.13698630136991596373,0.602457
2002.13972602739727335575,0.763923
2002.14246575342463074776,0.032376
2002.14520547945198813977,0.052605
2002.14794520547934553178,0.025658
2002.15068493150693029747,0.064222
2002.15342465753428768949,0.129546
2002.15616438356164508150,0.178224
2002.15890410958900247351,0.217333
2002.16164383561635986553,1.518249
2002.16438356164394463121,3.555542
2002.16712328767130202323,1.315474
2002.16986301369865941524,0.407547
2002.17260273972601680725,0.021837
2002.17534246575337419927,0.158974
2002.17808219178073159128,0.221147
2002.18082191780831635697,0.002557
2002.18356164383567374898,-0.004920
2002.18630136986303114099,-0.001129
2002.18904109589038853301,-0.000971
2002.19178082191774592502,0.693962
2002.19452054794510331703,1.925420
2002.19726027397268808272,0.790650
2002.20000000000004547474,0.094647
2002.20273972602740286675,-0.081990
2002.20547945205476025876,-0.114271
2002.20821917808211765077,-0.083922
2002.21095890410970241646,-0.004778
2002.21369863013705980848,0.084105
2002.21643835616441720049,0.279246
2002.21917808219177459250,0.044337
2002.22191780821913198452,0.047347
2002.22465753424648937653,-0.050187
2002.22739726027407414222,0.423500
2002.23013698630143153423,0.307115
2002.23287671232878892624,0.003464
2002.23561643835614631826,0.153259
2002.23835616438350371027,0.183217
2002.24109589041086110228,0.041214
2002.24383561643844586797,-0.015549
2002.24657534246580325998,-0.016219
2002.24931506849316065200,-0.014314
2002.25205479452051804401,-0.043357
2002.25479452054787543602,-0.064209
2002.25753424657523282804,-0.002959
2002.26027397260281759372,0.114999
2002.26301369863017498574,0.324612
2002.26575342465753237775,0.370937
2002.26849315068488976976,0.022918
2002.27123287671224716178,0.087719
2002.27397260273983192747,-0.016885
2002.27671232876718931948,0.361122
2002.27945205479454671149,0.221260
2002.28219178082190410350,0.269796
2002.28493150684926149552,-0.008505
2002.28767123287661888753,-0.015290
2002.29041095890420365322,0.983993
2002.29315068493156104523,0.568907
2002.29589041095891843725,0.018831
2002.29863013698627582926,0.176348
2002.30136986301363322127,-0.051969
2002.30410958904099061328,0.070725
2002.30684931506857537897,0.096662
2002.30958904109593277099,0.024754
2002.31232876712329016300,-0.051203
2002.31506849315064755501,0.505473
2002.31780821917800494703,0.337614
2002.32054794520558971271,-0.060837
2002.32328767123294710473,-0.065968
2002.32602739726030449674,0.149571
2002.32876712328766188875,0.447163
2002.33150684931501928077,-0.047003
2002.33424657534237667278,0.103231
2002.33698630136996143847,-0.073962
2002.33972602739731883048,-0.100700
2002.34246575342467622249,-0.131543
2002.34520547945203361451,0.270517
2002.34794520547939100652,0.267637
2002.35068493150674839853,-0.024917
2002.35342465753433316422,-0.090370
2002.35616438356169055623,-0.171957
2002.35890410958904794825,-0.483269
2002.36164383561640534026,-0.748022
2002.36438356164376273227,-0.634861
2002.36712328767112012429,-0.606674
2002.36986301369870488998,-0.549437
2002.37260273972606228199,-0.719521
2002.37534246575341967400,-0.843691
2002.37808219178077706601,-0.932375
2002.38082191780813445803,-0.449857
2002.38356164383571922372,-0.121138
2002.38630136986307661573,-0.291856
2002.38904109589043400774,-0.348777
2002.39178082191779139976,-0.322907
2002.39452054794514879177,-0.374718
2002.39726027397250618378,-0.579331
2002.40000000000009094947,-0.700156
2002.40273972602744834148,-0.722253
2002.40547945205480573350,-0.855812
2002.40821917808216312551,-0.449189
2002.41095890410952051752,0.556212
2002.41369863013687790954,0.900952
2002.41643835616446267522,-0.701013
2002.41917808219182006724,-0.584955
2002.42191780821917745925,-0.823604
2002.42465753424653485126,-0.990906
2002.42739726027389224328,-0.861550
2002.43013698630147700896,-0.831576
2002.43287671232883440098,-0.733399
2002.43561643835619179299,-0.821401
2002.43835616438354918500,-0.641336
2002.44109589041090657702,-0.599842
2002.44383561643826396903,-0.553425
2002.44657534246584873472,-0.942901
2002.44931506849320612673,-1.757735
2002.45205479452056351874,-2.175952
2002.45479452054792091076,-1.501040
2002.45753424657527830277,-0.959782
2002.46027397260263569478,-0.815960
2002.46301369863022046047,-0.957932
2002.46575342465757785249,-1.099076
2002.46849315068493524450,-1.178837
2002.47123287671229263651,0.680419
2002.47397260273965002852,1.215952
2002.47671232876723479421,0.067818
2002.47945205479459218623,-0.260637
2002.48219178082194957824,-0.690156
2002.48493150684930697025,-0.744119
2002.48767123287666436227,-2.250078
2002.49041095890402175428,-1.489572
2002.49315068493160651997,-0.992221
2002.49589041095896391198,-0.789784
2002.49863013698632130399,-0.209156
2002.50136986301367869601,-0.623906
2002.50410958904103608802,-0.202344
2002.50684931506839348003,0.270964
2002.50958904109597824572,-0.456353
2002.51232876712333563773,-0.905521
2002.51506849315069302975,-1.126480
2002.51780821917805042176,-1.480735
2002.52054794520540781377,-1.866160
2002.52328767123276520579,-2.280468
2002.52602739726034997148,-1.833014
2002.52876712328770736349,-1.610347
2002.53150684931506475550,-1.282357
2002.53424657534242214751,-0.924898
2002.53698630136977953953,-0.089175
2002.53972602739736430522,-0.454089
2002.54246575342472169723,-0.853281
2002.54520547945207908924,-2.066275
2002.54794520547943648126,-1.407586
2002.55068493150679387327,-0.209743
2002.55342465753415126528,-1.002976
2002.55616438356173603097,-0.531194
2002.55890410958909342298,-0.422597
2002.56164383561645081500,0.699377
2002.56438356164380820701,0.441305
2002.56712328767116559902,-0.387710
2002.56986301369852299104,-0.516289
2002.57260273972610775672,-0.586704
2002.57534246575346514874,-0.825328
2002.57808219178082254075,-0.512127
2002.58082191780817993276,-1.071200
2002.58356164383553732478,-1.017805
2002.58630136986312209046,-0.753767
2002.58904109589047948248,-0.569205
2002.59178082191783687449,-0.433238
2002.59452054794519426650,-0.439203
2002.59726027397255165852,-0.596508
2002.59999999999990905053,-0.479851
2002.60273972602749381622,-0.602827
2002.60547945205485120823,-0.934175
2002.60821917808220860024,-0.789878
2002.61095890410956599226,-0.770986
2002.61369863013692338427,-0.656150
2002.61643835616428077628,-0.435879
2002.61917808219186554197,-0.500606
2002.62191780821922293399,-0.551872
2002.62465753424658032600,0.657093
2002.62739726027393771801,2.647194
2002.63013698630129511002,0.020527
2002.63287671232887987571,-0.143938
2002.63561643835623726773,-0.315363
2002.63835616438359465974,-0.082289
2002.64109589041095205175,-0.147730
2002.64383561643830944377,0.049646
2002.64657534246566683578,-0.635400
2002.64931506849325160147,-0.396579
2002.65205479452060899348,0.086691
2002.65479452054796638549,-0.332138
2002.65753424657532377751,-0.148832
2002.66027397260268116952,0.101489
2002.66301369863003856153,0.665220
2002.66575342465762332722,-0.092506
2002.66849315068498071923,0.013313
2002.67123287671233811125,-0.016074
2002.67397260273969550326,0.074846
2002.67671232876705289527,0.050064
2002.67945205479441028729,-0.056635
2002.68219178082199505297,0.915547
2002.68493150684935244499,1.423191
2002.68767123287670983700,1.170662
2002.69041095890406722901,0.092579
2002.69315068493142462103,0.121459
2002.69589041095900938672,-0.134274
2002.69863013698636677873,-0.448187
2002.70136986301372417074,-0.799000
2002.70410958904108156275,-0.637414
2002.70684931506843895477,0.526936
2002.70958904109579634678,0.182261
2002.71232876712338111247,-0.001982
2002.71506849315073850448,0.158465
2002.71780821917809589650,0.238751
2002.72054794520545328851,0.038014
2002.72328767123281068052,-0.067120
2002.72602739726016807253,-0.072365
2002.72876712328775283822,-0.074434
2002.73150684931511023024,1.205258
2002.73424657534246762225,0.715300
2002.73698630136982501426,0.111767
2002.73972602739718240628,0.367958
2002.74246575342476717196,0.705853
2002.74520547945212456398,0.033821
2002.74794520547948195599,0.187162
2002.75068493150683934800,0.573664
2002.75342465753419674002,0.453254
2002.75616438356155413203,0.218070
2002.75890410958913889772,0.388924
2002.76164383561649628973,0.520771
2002.76438356164385368174,0.223813
2002.76712328767121107376,0.100278
2002.76986301369856846577,0.065744
2002.77260273972592585778,0.042493
2002.77534246575351062347,0.017393
2002.77808219178086801548,0.036877
2002.78082191780822540750,0.089682
2002.78356164383558279951,-0.042291
2002.78630136986294019152,-0.037267
2002.78904109589029758354,-0.015453
2002.79178082191788234923,0.031229
2002.79452054794523974124,0.029440
2002.79726027397259713325,0.027595
2002.79999999999995452526,0.078333
2002.80273972602731191728,0.032072
2002.80547945205489668297,0.001001
2002.80821917808225407498,0.025801
2002.81095890410961146699,0.030206
2002.81369863013696885901,0.016042
2002.81643835616432625102,0.006422
2002.81917808219168364303,0.022469
2002.82191780821926840872,0.031330
2002.82465753424662580073,0.008997
2002.82739726027398319275,-0.012332
2002.83013698630134058476,-0.020714
2002.83287671232869797677,-0.028566
2002.83561643835605536879,-0.042706
2002.83835616438364013447,0.026800
2002.84109589041099752649,0.168848
2002.84383561643835491850,0.142140
2002.84657534246571231051,0.657435
2002.84931506849306970253,0.088922
2002.85205479452065446822,0.037654
2002.85479452054801186023,-0.080975
2002.85753424657536925224,-0.112437
2002.86027397260272664425,0.068935
2002.86301369863008403627,0.041300
2002.86575342465744142828,-0.036763
2002.86849315068502619397,0.440681
2002.87123287671238358598,0.389300
2002.87397260273974097800,0.214503
2002.87671232876709837001,0.129045
2002.87945205479445576202,0.514625
2002.88219178082181315403,0.200043
2002.88493150684939791972,0.040081
2002.88767123287675531174,-0.002113
2002.89041095890411270375,0.033397
2002.89315068493147009576,0.067966
2002.89589041095882748778,0.338002
2002.89863013698641225346,0.103990
2002.90136986301376964548,0.121793
2002.90410958904112703749,0.034818
2002.90684931506848442950,0.012173
2002.90958904109584182152,0.059015
2002.91232876712319921353,0.108917
2002.91506849315078397922,0.335497
2002.91780821917814137123,0.264185
2002.92054794520549876324,0.120300
2002.92328767123285615526,0.059695
2002.92602739726021354727,0.111394
